Feature1,Feature2,Cluster
2.0644296514467197,0.546069086070731,1
1.762473261484448,-0.06268920285178106,1
-0.24548972654900278,0.668868024796405,0
-0.17463045222800389,0.18388168037297553,1
0.4521100769674068,-0.40651213749666293,1
1.9396117132053508,0.43090598314745787,1
0.898613370647941,0.4226576504874641,0
0.052218958530233006,0.9636857785600164,0
-0.6284662881051902,0.7413048711192604,0
0.6634604509484995,-0.6125562350396532,1
-1.157105847918854,0.10466987987738281,0
0.08847196293618227,0.2611769462956448,1
1.530782406227999,-0.5741802797398721,1
0.11666165192119723,0.7541285242878946,0
0.07488627836577069,-0.024772243358420203,1
0.801210827282715,0.34425814000310667,0
1.7859591712788203,0.10728645727127631,1
0.5216048709575465,0.6746141249299735,0
1.0912876853723485,0.3035659465745256,0
0.7030668127242636,0.5095294599350338,0
0.7403849496619924,0.34619112953360115,0
-0.9231363778235715,0.17647854553601305,0
-0.6249859334101415,0.674112378836795,0
-0.3581500242907457,0.9641718378119613,0
1.733885396681933,-0.23700184250465794,1
1.5220468449516205,-0.32313305190465713,1
1.1741166277135116,0.10660817157313912,0
1.0153469918090214,0.6610694236141035,0
1.035236018895663,-0.3689486303429871,1
0.8388678543875736,0.11741274777193673,0
1.6754957397970294,-0.36221964093060366,1
0.882411219812422,-0.32609640268855306,1
0.03711850632834715,-0.16938582404584468,1
1.2781564736910769,-0.6829338735154218,1
-0.7787722223406166,0.534026108446938,0
0.8428872777240656,-0.5305562357141822,1
1.8597654592785533,0.35627475011111687,1
-0.6834417190281183,0.6731610999712377,0
1.8454318962400134,0.16368558232158734,1
-0.06451141678824525,0.9713971311300578,0
0.20497802160634,1.1949031257984795,0
1.8337617808616138,0.5858830875684554,1
0.37120941814319053,-0.18209561047903935,1
0.7946227223105682,-0.2061472693196498,1
-0.34693510476842493,1.2828530389498898,0
1.4609518864025524,-0.31423359911258564,1
1.6462948947946214,-0.5737535347964889,1
0.5042029100675365,0.7624293632311594,0
-0.4279502777862496,0.8999873980282187,0
0.2944963109500578,-0.25769094092555545,1
-0.28279764035309274,0.7494642875749584,0
-0.4110692039038738,1.0236537330758277,0
-0.2021361398649307,0.8049435737963169,0
-0.883046858929722,0.29140774571003225,0
1.5332830902077186,-0.18616158368503988,1
0.31984591692505426,-0.1252787251319886,1
-0.005559768955595679,1.0524716869229622,0
-0.19283564105433273,0.9990666882314293,0
2.242279625292429,0.44098977449965326,1
-0.4306404764906867,0.8311363662182116,0
0.1700988285263616,0.22787651159052902,1
0.716721096613679,-0.10870629765212822,1
0.65214136589273,0.9160576745410791,0
0.5500332222905195,0.8572239392278896,0
-0.8254115305572208,0.5058392312944835,0
0.1677457872103925,0.9482362153924186,0
-0.2933956365858485,1.0900801033052223,0
0.2357264484887093,0.4524717101103741,1
-0.02427888148931298,0.8540184820750273,0
-0.11630621612194542,0.11899228421896571,1
1.008856637560152,-0.6734803250657925,1
-0.40975615418574857,1.1427037488776828,0
1.043257596482892,-0.25188264586098313,1
-0.06582924981351955,1.0852108515944812,0
1.7977361249090622,0.18139785109110787,1
-1.2012768735562682,0.5792617709066196,0
-0.6518289736468724,0.4738719435958498,0
1.3204340920439488,-0.4458316221609766,1
0.13037588925871407,-0.11349937542149534,1
0.42889752829248656,-0.6321911659298787,1
0.038732256046353386,0.9852450897895917,0
-1.0787678691387899,0.42822710063425284,0
-0.7071017088493501,0.7520623066569279,0
1.739036608116487,0.3534270800225966,1
1.6453073539814873,0.012338126988829794,1
0.6629033430889416,-0.4312370840131092,1
0.2738362760785411,1.1301402670271172,0
0.0758623843553944,0.3911917637703993,1
-1.131394387173055,0.011749021707111347,0
1.9259773108337408,-0.3170878819009567,1
-1.216462271359726,0.39659619352206377,0
-0.9947039387088863,0.06316692830749163,0
1.9008049141871362,0.13714915106227482,1
-0.27746828698145,0.9961742693962119,0
0.39089215462379745,-0.39026781283166473,1
-1.1315045321067918,0.21054255039325054,0
0.19404444273635335,-0.10344675026071165,1
0.9653664348785885,0.4964872481756616,0
-0.4506068808358866,0.8122994650143616,0
0.3971021707336381,-0.29518905334605694,1
1.3907821787406778,-0.469122354794644,1
1.5164225962858844,-0.322186574451177,1
0.5458646602096786,0.410844550436007,0
2.0115402183911457,-0.1439918961690415,1
-0.5657244781375378,1.0856535623941486,0
0.26559501751592396,0.013031784457643192,1
0.5910525710887717,-0.5297555204366993,1
1.3342720523061782,-0.2542156493488654,1
1.811217813223001,0.24294388278333826,1
0.21500150333834364,1.2000553634937055,0
0.817727565657977,0.6540286758380383,0
0.10635417996539266,-0.0517896149864888,1
-1.0210081353481555,0.30938177252479826,0
0.0021839603519066084,0.42537209581851315,1
0.1482910690775607,0.9154763149942018,0
-0.8732711633827337,0.6483742971947731,0
0.11165698293811041,0.30174314292701704,1
-0.7821827897970224,0.6730444349564628,0
-0.9353287516489894,-0.04462067859041212,0
0.2510383706166408,0.5307441685015652,1
1.3918789144538732,-0.6977113345454546,1
1.5302279371714538,-0.287007995509161,1
0.6532136031357806,0.6827697336900862,0
1.7900320073842797,0.2847630748416693,1
1.311951829294662,0.2805998961993424,0
1.652359359082599,-0.3567039870744997,1
-0.3596332871957136,0.9255137598719808,0
-0.2860286149367169,0.925669910005311,0
1.962075443543928,-0.09524377215636576,1
0.26755240285891524,-0.07237235402832615,1
-1.101889342598742,0.13328298116770954,0
0.570325636403409,-0.24036594691758892,1
0.10716957842032082,0.01944284240406703,1
0.8914975545329804,-0.4195841957022975,1
0.9496714046630297,-0.5519121547663141,1
0.09957847249470667,-0.31874503946404503,1
-0.35255092851262826,0.8323221539223524,0
0.9502563875707152,-0.19194531575628343,0
0.08167280500717977,0.2857388426787415,1
1.8683530028044142,-0.21939368674480353,1
0.811561844603857,0.5046172592306049,0
-0.04161015411459501,-0.24190124121185486,1
-0.15113643316781206,0.23814369373685074,1
-0.00209842829462115,0.7860354569712817,0
-0.3738489503504568,0.8053319357817363,0
-0.9161588165506905,0.5769395002098744,0
-0.8271746278012609,0.9525876601584851,0
-0.8010229777094613,0.45034667534753836,0
0.9190505221946933,0.29769892051650465,0
1.0191022567175685,0.5067371360126401,0
0.052093355122950796,1.019031970595664,0
1.174428229966852,0.3940420344748016,0
-0.609755015255934,0.4846727789619974,0
1.2958969611364595,-0.4309623024629305,1
1.9333413648440214,0.15646470572964563,1
1.7532169454963036,0.44182682714740873,1
-1.0036487483437257,0.39905805037367537,0
-0.6696130052956858,0.7921358303523006,0
1.7057751840601363,-0.3449755294340745,1
-1.0395712726773745,0.0025068629857103314,0
0.4044925555328772,0.05297530370247156,1
1.7986591966516907,0.2965229634163066,1
0.5549869326430135,-0.3643650671819094,1
1.7069976013878794,-0.18657799510076867,1
1.7018442824052644,0.4102626065381585,1
-0.5786757988244403,0.6847318587072819,0
-0.5091266273111906,0.7168267742921691,0
2.140562927804453,0.2822386963341255,1
-0.7587492667398482,0.709591877073308,0
-1.0483890604790893,0.604369945786155,0
2.1068366964672602,0.09721848800160826,1
1.1600549787991894,-0.6684430433746409,1
0.7288296344631926,0.9478654042397809,0
1.2877173868503466,-0.43202491867733206,1
-0.9726215109654363,0.18258980754480975,0
0.882301418704798,-0.6174473599109185,1
-0.26624981332410047,0.8244687963380396,0
0.400900993575328,-0.07915807525486096,1
1.6079671849798907,-0.2341375950010534,1
0.5409812323109078,0.6903820721630368,0
1.2177444877788488,-0.6375919773987916,1
1.903848625780051,0.6899061819399359,1
-0.9154177535081086,0.04865271571168159,0
-0.32369294669016146,0.8863574811988006,0
2.033859170166297,0.2941974158413474,1
1.8407217522601131,0.020271596079795624,1
0.8135655661703554,-0.5054281490411008,1
-1.0282900335762564,0.40902775111236866,0
1.141152046228725,-0.7363822255497936,1
0.3357698735223993,0.8010224662229354,0
1.6396515554376396,-0.20632684162560022,1
1.5200774567794821,-0.26736763448191236,1
-0.691744851114906,0.4837719676663209,0
0.8573229528719519,0.1768459124920684,0
1.2005979660298665,-0.4299845687989603,1
0.5025175745096798,-0.30906317854861176,1
0.9093776901620911,-0.36310758068005244,1
0.39192811719941245,0.7981048819144296,0
0.5855841365052223,-0.23144649863637515,1
0.7070396514653856,1.079874949479462,0
0.5411042037410273,-0.36484130871365483,1
0.15609917252422661,0.3787829308649798,1
-0.3330334740248911,0.6205962449224556,0
1.7689204016030433,0.5089359754063661,1
1.70187205253247,-0.4723087914521352,1
0.37008667850175336,-0.003441120859111524,1
