Feature1,Feature2,Cluster
2.013063749338232,1.3763406252956425,1
-2.4733137223056474,2.8093360435048793,2
-1.0989169812484652,3.4522991767482285,2
2.5971205943542923,-0.9067986627281983,1
0.98084057753739,4.8359061393980465,0
-1.646213209440664,3.4397740014510902,2
-1.3365236203083262,7.614744482262733,3
-1.1449050964618153,7.7290289779378885,3
1.1679291785454133,4.221119798876928,0
-1.3839983293531128,8.315791601354071,3
2.3267071722950954,1.8665414873895523,1
2.2904489830159487,1.2362359375136782,1
-1.7596963004843347,3.8865029483242606,2
-0.4688320513057007,1.6574745053183273,2
-1.3778474210669398,2.4746724393352006,2
-1.2779716921216127,7.028920293371484,3
0.967646216342928,0.8228928495830042,1
0.645790423122391,4.779012226502174,0
1.4575011217908047,3.195868138449586,0
-0.8072658214798919,2.3677222433993235,2
1.8175936027820083,2.2502338792209144,1
-0.7075307888081701,7.467700253001101,3
-0.9213537361987028,7.621894764239819,3
-1.1050717795213085,8.751354723844546,3
0.7685204099581091,3.8270055348054908,0
0.02736772767378315,8.06498424360901,3
0.5727938098809244,4.088055430524065,0
2.4584717297279575,0.5254983099985235,1
-2.4333025181287278,3.261931975572972,2
-1.7470142354461546,7.710005486498895,3
0.8123533689865037,0.9884055225338965,1
-1.4157099831828739,3.3129588170361717,2
0.6730550881878491,3.8143124022520074,0
2.0565477360226314,3.5867250633703045,0
-2.1704541610917416,7.306768366020063,3
1.632662837985491,1.5424859747200408,1
-1.2582817810782463,7.893972505700693,3
-1.7935185483183584,7.310426367888042,3
-1.90996003698138,3.544909632052207,2
-2.270168764085712,3.6915414865112144,2
-1.5829111058792413,3.456335787002944,2
-1.300562025975782,7.915362391432864,3
2.469335047145172,5.3213690472568915,0
-0.16517198260889843,7.517028149610618,3
-0.32776657046141466,9.112605064165976,3
3.1058188269048372,0.6466229640961639,1
1.5945330389958579,3.075393159613613,0
0.7354913954663891,4.113794150417126,0
-0.2964357883949664,3.2004793651932912,0
2.1530062721655043,4.260444072245389,0
2.6494612078264455,1.8735225545332912,1
-1.5662619051224147,2.007841150019212,2
-2.6284710256762467,6.024733023197638,3
-1.6244280360857646,8.380582621885205,3
2.7629195101544655,1.3996452522325864,1
3.262013433127475,0.7563616713376251,1
1.147877594733366,4.890927705916016,0
1.103822306409017,5.2320062256428965,0
2.103534626604005,1.062363107175527,1
-1.2860373752058207,7.465243642620232,3
2.454621093605657,0.8998334405083587,1
-0.4683829470671448,2.7057693304341743,2
1.9806068985875762,1.5295669018517086,1
1.5339731454342118,4.653122082287145,0
-2.1144749196336683,3.2145123049700004,2
0.8545319740864948,4.237857659862802,0
2.4232770206750596,2.0038836458244775,1
1.7942471037570626,1.2922729177700083,1
-1.515468737771309,3.2931325178729964,2
-1.0341001768274256,7.700836679827961,3
0.19606197921549162,3.821477085029478,0
-2.6783397885159372,3.503872908770453,2
-0.9955393577055052,7.169011644098727,3
0.9543117027967469,4.2532533495319536,0
-0.6540734903724034,8.450372797229068,3
